obsname,well_id,layer,row,col,land_elev_m,SWL_m,obs_head_m
obs_001216,7218955,0,850,1138,98.22397614,0.0,98.22397614
obs_001217,35000008382,0,795,789,179.4367218,4.2672,175.16952179999998
obs_001218,NF703,0,838,262,278.74749756,5.7912,272.95629756
obs_001219,365615,0,1156,582,253.09300232,6.7056000000000004,246.38740232
obs_001220,2516436,0,923,1058,231.93069458,0.0,231.93069458
obs_001221,7151975,0,875,1107,91.28020477,0.0,91.28020477
obs_001222,34886,0,1166,592,275.73760986,12.192,263.54560986
obs_001223,28000001267,0,774,603,265.3041687,8.5344,256.7697687
obs_001224,17000010866,0,582,719,176.57264709,0.3048,176.26784709
obs_001225,04000002141,0,742,757,264.32241821,4.572,259.75041821
obs_001226,374411,0,1113,576,239.6399231,5.7912,233.8487231
obs_001227,267152,0,1135,454,227.2772522,15.24,212.03725219999998
obs_001228,6900284,0,823,1103,260.11468506,1.19999717502594,258.91468788497406
obs_001229,61000004197,0,1051,768,243.74951172,9.7536,233.99591171999998
obs_001230,1758,0,1105,505,229.88194275,12.192,217.68994275
obs_001231,61000004197,0,1094,601,247.12181091,9.7536,237.36821091
obs_001232,7143561,0,948,1045,218.86502075,0.0,218.86502075
obs_001233,4601101,0,843,1154,129.51121521,3.999990438079834,125.51122477192015
obs_001234,23743,0,1106,505,246.6619873,21.336000000000002,225.32598729999998
obs_001235,352559,0,1099,608,252.04141235,3.048,248.99341235
obs_001236,349363,0,1199,862,379.0184021,12.192,366.8264021
obs_001237,46411,0,1099,552,222.9203949,10.0584,212.86199489999998
obs_001238,62000005160,0,871,607,357.65844727,5.486400000000001,352.17204727
obs_001239,5003197,0,904,987,369.83148193,2.9999927558898927,366.8314891741101
obs_001240,61000004197,0,961,588,218.33970642,9.7536,208.58610642
obs_001241,E1496,0,989,1183,558.35552979,19.812,538.54352979
obs_001242,61000013411,0,916,564,211.31253052,4.572,206.74053052
obs_001243,23000002908,0,1004,666,279.63406372,12.4968,267.13726371999996
obs_001244,7122090,0,843,1025,487.99111938,0.0,487.99111938
obs_001245,938180,0,1207,980,341.67889404,2.7432000000000003,338.93569404
obs_001246,81000005174,0,1033,770,255.04098511,1.2192,253.82178511
obs_001247,56000002866,0,873,706,205.01582336,7.62,197.39582336
obs_001248,DH442,0,961,355,244.2699585,0.0,244.2699585
obs_001249,7150527,0,955,964,250.36689758,0.0,250.36689758
obs_001250,M1425,0,917,1403,199.00621033,0.9144000000000001,198.09181033
obs_001251,LB225,0,622,302,488.20458984,5.486400000000001,482.71818984
obs_001252,2810130,0,879,1059,355.70846558,0.0,355.70846558
obs_001253,991455,0,1123,937,209.22424316,2.1336,207.09064315999998
obs_001254,6921607,0,839,1089,268.00045776,9.099978268432618,258.9004794915674
obs_001255,7104027,0,786,1050,185.32365417,0.0,185.32365417
obs_001256,959208,0,1185,986,325.08773804,3.4747198837280275,321.61301815627195
obs_001257,7231437,0,860,1096,194.88871765,0.0,194.88871765
obs_001258,4408475,0,964,1035,237.10494995,9.099978268432618,228.00497168156738
obs_001259,PS943,0,962,408,240.95233154,0.0,240.95233154
obs_001260,4503868,0,814,1203,201.17759705,8.799979138183595,192.3776179118164
obs_001261,7194377,0,946,1126,176.13223267,0.0,176.13223267
obs_001262,61000030480,0,939,553,176.68785095,7.315200000000001,169.37265095
obs_001263,2015347,0,1195,689,235.75473022,1.2192,234.53553022
obs_001264,65000003753,0,827,742,250.67730713,6.7056000000000004,243.97170713
obs_001265,2022863,0,1229,850,422.22802734,18.288,403.94002734
obs_001266,2515835,0,797,978,288.35394287,0.0,288.35394287
obs_001267,7190707,0,867,1110,156.3923645,0.0,156.3923645
obs_001268,250272,0,1114,595,268.45578003,10.668000000000001,257.78778003
obs_001269,61000004197,0,803,674,351.46057129,9.7536,341.70697129
obs_001270,2050445,0,1124,964,369.45944214,6.7056000000000004,362.75384214
obs_001271,3616683,0,739,1339,203.4977417,0.0,203.4977417
obs_001272,7204069,0,694,1267,319.82415771,0.0,319.82415771
obs_001273,61000004197,0,989,801,318.74841309,9.7536,308.99481309
obs_001274,852998,0,1107,714,228.75125122,2.4384,226.31285122
obs_001275,195172,0,1118,632,301.17141724,4.8768,296.29461724
obs_001276,UT554,0,787,300,331.42059326,5.486400000000001,325.93419326
obs_001277,60000002769,0,750,711,371.24206543,4.8768,366.36526543
obs_001278,SY448,0,627,308,489.85928345,2.7432000000000003,487.11608345
obs_001279,61000016088,0,930,569,211.53623962,5.486400000000001,206.04983962
obs_001280,62000003288,0,898,588,245.62939453,3.6576000000000004,241.97179453
obs_001281,QY600,0,945,377,268.03967285,5.7912,262.24847285
obs_001282,24000003852,0,693,665,175.86094666,4.572,171.28894666
obs_001283,237871,0,1101,656,309.36633301,0.9144000000000001,308.45193301
obs_001284,4404499,0,973,1036,239.31314087,4.899988119506836,234.41315275049317
obs_001285,763,0,1109,578,236.73246765,0.0,236.73246765
obs_001286,32632,0,1109,623,300.35076904,15.24,285.11076904
obs_001287,304610,0,1130,623,285.78063965,9.144,276.63663965
obs_001288,6909803,0,808,1097,219.78538513,7.2999823242187505,212.48540280578126
obs_001289,7104554,0,777,1361,91.66503906,0.0,91.66503906
obs_001290,AG1976,0,1007,1212,469.2829895,0.0,469.2829895
obs_001291,111272,0,1180,637,255.90434265,12.8016,243.10274264999998
obs_001292,23000002101,0,1012,682,278.68200684,0.0,278.68200684
obs_001293,52000001133,0,577,446,442.16506958,4.572,437.59306958
obs_001294,402128,0,1147,916,267.21160889,4.8768,262.33480889
obs_001295,3408721,0,953,889,199.53024292,0.0,199.53024292
obs_001296,2700012,0,728,1152,311.32403564,2.9999927558898927,308.3240428841101
obs_001297,1400208,0,748,948,176.54975891,2.9999927558898927,173.5497661541101
obs_001298,2043137,0,1133,945,285.03903198,8.656319883728028,276.382712096272
obs_001299,5702114,0,787,1047,183.98196411,1.19999717502594,182.78196693497406
obs_001300,405779,0,1098,514,200.71510315,1.2192,199.49590315
obs_001301,4808479,0,644,1092,354.24645996,0.0,354.24645996
obs_001302,334846,0,1115,507,247.44670105,8.2296,239.21710105
obs_001303,107206,0,1150,656,253.46052551,12.192,241.26852551
obs_001304,72000000656,0,815,682,360.6222229,4.2672,356.3550229
obs_001305,4600369,0,837,1151,214.23483276,4.2999898590087895,209.9348429009912
obs_001306,2045459,0,1124,935,206.92158508,10.78992046508789,196.1316646149121
obs_001307,330643,0,1156,653,243.31446838,5.486400000000001,237.82806838
obs_001308,303770,0,1153,559,238.36177063,6.096,232.26577063
obs_001309,323423,0,1146,599,268.51507568,9.144,259.37107568
obs_001310,67000003089,0,839,643,346.64285278,8.8392,337.80365278
obs_001311,7219197,0,785,1088,280.81982422,0.0,280.81982422
obs_001312,7193459,0,777,1185,249.19029236,0.8999978267669678,248.29029453323304
obs_001313,4505689,0,808,1208,237.94355774,33.49991799316406,204.4436397468359
obs_001314,247583,0,1142,900,231.12232971,1.524,229.59832971
obs_001315,4510689,0,810,1241,198.45201111,15.199962908935548,183.25204820106444
obs_001316,80000000472,0,1025,571,217.49633789,1.8288000000000002,215.66753789
obs_001317,17000005533,0,621,760,176.85919189,9.144,167.71519189
obs_001318,33956,0,1133,594,259.91061401,2.1336,257.77701401
obs_001319,4705760,0,933,1022,275.70968628,8.199980296325684,267.50970598367434
obs_001320,7118807,0,874,1112,78.40486908,1.7999956535339356,76.60487342646606
obs_001321,7133051,0,823,1234,159.20962524,2.9999927558898927,156.2096324841101
obs_001322,YJ339,0,815,327,278.32873535,8.5344,269.79433535
obs_001323,7164821,0,907,1003,354.57894897,0.0,354.57894897
obs_001324,2047716,0,1175,768,237.48667908,0.0,237.48667908
obs_001325,252656,0,1187,559,256.78778076,7.62,249.16778075999997
obs_001326,6919571,0,797,1114,218.90840149,1.7999956535339356,217.10840583646606
obs_001327,7180433,0,979,946,200.09651184,0.0,200.09651184
obs_001328,FB309,0,940,310,267.18481445,0.0,267.18481445
obs_001329,7218489,0,898,1018,343.76989746,0.0,343.76989746
obs_001330,6403067,0,779,1162,278.56921387,4.2999898590087895,274.2692240109912
obs_001331,2005349,0,1161,1022,301.60946655,3.6576000000000004,297.95186655
obs_001332,351621,0,1151,524,222.20092773,2.4384,219.76252773
obs_001333,61000004197,0,937,568,204.25862122,9.7536,194.50502122
obs_001334,110545,0,1113,1023,341.80389404,8.5344,333.26949404
obs_001335,324943,0,1105,502,209.23301697,3.048,206.18501697
obs_001336,2005207,0,1004,936,209.05999756,1.7999956535339356,207.26000190646607
obs_001337,389818,0,1109,604,272.02288818,11.5824,260.44048818
obs_001338,5706432,0,787,1077,269.91775513,4.899988119506836,265.0177670104932
obs_001339,28000007948,0,746,620,176.3591156,12.192,164.1671156
obs_001340,7109785,0,953,1047,228.35423279,0.0,228.35423279
obs_001341,5702889,0,752,1103,247.06871033,2.9999927558898927,244.06871757411008
obs_001342,WH470,0,788,342,268.72143555,10.668000000000001,258.05343555
obs_001343, ,0,1089,1080,388.99856567,4.572,384.42656567
obs_001344,56000000380,0,894,719,184.70968628,5.30352,179.40616628
obs_001345,345106,0,1117,598,274.8109436,10.0584,264.75254359999997
obs_001346,NR357,0,976,393,257.03128052,5.7912,251.24008052
obs_001347,981041,0,1081,1025,283.66567993,1.2192,282.44647993
obs_001348,80000006678,0,1050,587,245.06768799,3.048,242.01968799
obs_001349,7229191,0,708,1402,89.59753418,0.0,89.59753418
obs_001350,284964,0,1162,540,240.26469421,3.048,237.21669420999999
obs_001351,42000000337,0,474,407,300.63015747,0.0,300.63015747
obs_001352,368045,0,1116,483,199.89619446,0.0,199.89619446
obs_001353,4606508,0,820,1120,288.28225708,11.899971313476563,276.38228576652347
obs_001354,7222116,0,873,1100,123.31063843,0.0,123.31063843
obs_001355,7132699,0,851,1110,188.54632568,0.0,188.54632568
obs_001356,4506701,0,824,1225,211.32244873,3.699991017150879,207.6224577128491
obs_001357,07000001084,0,535,402,317.51904297,2.029968,315.48907497
obs_001358,2015413,0,1236,753,304.11117554,0.0,304.11117554
obs_001359,63584,0,1109,578,236.73246765,2.4384,234.29406765
obs_001360,2035690,0,1164,1028,342.40805054,0.0,342.40805054
obs_001361,7190286,0,852,1070,291.4670105,0.0,291.4670105
obs_001362,5707123,0,822,1066,219.27674866,1.7999956535339356,217.47675300646608
obs_001363,5712242,0,785,1060,190.58602905,5.499986961364747,185.08604208863525
obs_001364,61000004197,0,1046,556,197.47537231,9.7536,187.72177231
obs_001365,IY915,0,888,421,273.19232178,0.0,273.19232178
obs_001366,7200146,0,953,969,269.55670166,0.0,269.55670166
obs_001367,65000006632,0,808,742,262.21694946,3.6576000000000004,258.55934946
obs_001368,399650,0,1116,632,306.41943359,15.24,291.17943359
obs_001369,NO423,0,977,365,289.95779419,22.86,267.09779419
obs_001370,7155969,0,875,1110,80.19358063,0.0,80.19358063
obs_001371,80437,0,1140,591,269.36654663,6.7056000000000004,262.66094663
obs_001372,61000004197,0,986,808,288.28448486,9.7536,278.53088486
obs_001373,259375,0,1147,542,247.45524597,7.62,239.83524597
obs_001374,4909587,0,852,1082,246.79841614,0.0,246.79841614
obs_001375,5104724,0,780,1176,246.36593628,0.8999978267669678,245.46593845323304
obs_001376,7138550,0,904,1025,323.06051636,0.0,323.06051636
obs_001377,436583,0,1124,674,267.32421875,10.972800000000001,256.35141875
obs_001378,03000011538,0,997,576,203.0849762,8.8392,194.2457762
obs_001379,274183,0,1102,555,230.75375366,7.62,223.13375366
obs_001380,351440,0,1108,587,252.21574402,4.572,247.64374401999999
obs_001381,41000057346,0,977,605,229.84002686,7.010400000000001,222.82962686
obs_001382,3404678,0,940,899,202.83996582,5.19998724975586,197.63997857024415
obs_001383,337579,0,1226,834,312.6920166,2.4384,310.2536166
obs_001384,775812,0,1179,916,295.76849365,4.572,291.19649365
obs_001385,1410391,0,816,962,244.96374512,1.19999717502594,243.76374794497406
obs_001386,6706960,0,884,1010,377.25134277,1.7999956535339356,375.4513471164661
obs_001387,9948138,0,1117,751,204.03416443,10.3632,193.67096443
obs_001388,67000007807,0,861,631,300.59106445,3.048,297.54306445
obs_001389,416166,0,1178,957,342.58450317,6.096,336.48850317
obs_001390,5705139,0,831,1088,242.91372681,0.0,242.91372681
obs_001391,7044618,0,671,1200,514.37402344,8.199980296325684,506.1740431436743
obs_001392,45000001630,0,734,609,235.70542908,29.8704,205.83502908
obs_001393,320501,0,1130,951,351.06915283,9.144,341.92515283
obs_001394,64000007618,0,905,555,198.35748291,3.9624,194.39508290999999
obs_001395,96515,0,1155,579,258.73361206,5.486400000000001,253.24721205999998
obs_001396,16000004957,0,682,684,185.00007629,4.572,180.42807629
obs_001397,LI466,0,973,369,277.89962769,12.8016,265.09802769
obs_001398,GF211,0,936,389,298.98010254,8.2296,290.75050254
obs_001399,2035564,0,1133,938,181.40240479,0.0,181.40240479
obs_001400,2019953,0,1132,919,230.83250427,0.3048,230.52770427
obs_001401,WH403,0,589,122,311.25106812,9.144,302.10706812
obs_001402,6807706,0,920,1055,241.07649231,4.2999898590087895,236.7765024509912
obs_001403,68800,0,1126,487,240.94975281,6.096,234.85375281
obs_001404,11000011391,0,1085,553,218.3543396,1.8288000000000002,216.5255396
obs_001405,182585,0,1105,546,224.31083679,7.62,216.69083679
obs_001406,378814,0,1108,587,252.21574402,6.096,246.11974401999998
obs_001407,RS027,0,939,377,274.06057739,9.144,264.91657739
obs_001408,61000004619,0,912,546,199.51255798,6.096,193.41655798
obs_001409,4705665,0,929,1019,299.28112793,1.4999963779449463,297.78113155205506
obs_001410,62000000372,0,919,593,261.42184448,6.096,255.32584448
obs_001411,17000005285,0,567,725,212.16242981,1.8288000000000002,210.33362981
obs_001412,50000002474,0,992,834,192.60462952,1.2192,191.38542952
obs_001413,362693,0,1098,575,240.61288452,4.2672,236.34568452
obs_001414,1407150,0,823,927,190.75674438,3.699991017150879,187.0567533628491
obs_001415,55000001677,0,683,456,209.41474915,4.572,204.84274915
obs_001416,2034,0,1108,484,213.923172,22.250400000000003,191.67277199999998
obs_001417,35000002367,0,799,779,214.16127014,2.4384,211.72287014
obs_001418,32755,0,1103,661,322.80792236,8.5344,314.27352236
obs_001419,40000001353,0,757,666,414.6696167,11.277600000000001,403.3920167
obs_001420,6414771,0,806,1155,249.6678772,2.39999435005188,247.2678828499481
obs_001421,4705326,0,962,992,265.7258606,0.0,265.7258606
obs_001422,37000001268,0,891,662,264.49621582,3.6576000000000004,260.83861582
obs_001423,51000004235,0,822,584,246.46891785,10.668000000000001,235.80091785
obs_001424,54000000748,0,873,627,319.52798462,4.2672,315.26078462
obs_001425,3406401,0,955,873,179.88027954,6.999983193969727,172.88029634603026
obs_001426,346961,0,1107,577,233.47013855,8.8392,224.63093855
obs_001427,EF418,0,905,304,274.94882202,0.0,274.94882202
obs_001428,88835,0,1154,573,245.29013062,1.2192,244.07093062
obs_001429,AH083,0,777,301,336.35723877,6.7056000000000004,329.65163877
obs_001430,61000000620,0,938,564,196.49551392,1.2192,195.27631392
obs_001431,61000004197,0,1049,589,247.54350281,9.7536,237.78990281
obs_001432,109098,0,1105,565,221.75578308,2.7432000000000003,219.01258307999998
obs_001433,13000004686,0,1024,637,281.16018677,0.6096,280.55058677
obs_001434,7228462,0,878,1103,74.84200287,0.0,74.84200287
obs_001435,YI285,0,820,327,291.45950317,5.486400000000001,285.97310317
obs_001436,14000005084,0,1080,577,260.37249756,1.2192,259.15329756
obs_001437,7119818,0,901,1020,333.78860474,0.0,333.78860474
obs_001438,60985,0,1105,573,224.41970825,3.6576000000000004,220.76210825
obs_001439,DV125,0,956,372,263.41110229,3.048,260.36310229
obs_001440,389399,0,1160,609,278.06329346,15.8496,262.21369346
obs_001441,5706318,0,771,1054,176.3662262,5.19998724975586,171.16623895024415
obs_001442,7207885,0,874,1086,179.27033997,0.0,179.27033997
obs_001443,7216518,0,934,1125,171.02851868,0.0,171.02851868
obs_001444,43000002736,0,835,584,246.8772583,1.8288000000000002,245.0484583
obs_001445,69379,0,1129,476,243.26193237,22.86,220.40193237
obs_001446,184799,0,1194,854,343.03143311,4.2672,338.76423311
obs_001447,308322,1,1102,556,230.02867126,12.192,217.83667126
obs_001448,337981,1,1096,561,243.36146545,7.62,235.74146545
obs_001449,1804209,1,708,1427,81.09575653,2.9999927558898927,78.09576377411011
obs_001450,4107304,1,985,923,218.75482178,9.799976239013672,208.95484554098633
obs_001451,972971,1,1213,918,367.61367798,11.5824,356.03127797999997
obs_001452,80000006530,1,1045,566,228.03344727,16.154400000000003,211.87904727
obs_001453,6905928,1,853,1104,199.17181396,18.89995450744629,180.2718594525537
obs_001454,3308077,1,1021,891,180.73693848,6.699983482360841,174.03695499763916
obs_001455,2003716,1,978,965,228.4710083,16.499960302734376,211.97104799726563
obs_001456,28000016475,1,784,622,308.40979004,13.716000000000001,294.69379004
obs_001457,357824,1,1235,937,336.46096802,10.668000000000001,325.79296802
obs_001458,299013,1,1113,621,286.38644409,6.4008,279.98564409
obs_001459,RA476,1,739,377,255.98335266,0.9144000000000001,255.06895266
obs_001460,19000001582,1,979,689,251.96298218,7.010400000000001,244.95258218
obs_001461,1303826,1,945,1060,213.78453064,6.099985221862793,207.68454541813722
obs_001462,702642,1,1110,970,396.88186646,13.2588,383.62306646
obs_001463,05000005602,1,729,669,378.26208496,19.2024,359.05968495999997
obs_001464,44000001628,1,947,784,241.92544556,0.0,241.92544556
obs_001465,63000052575,1,1000,777,298.05444336,13.1064,284.94804336
obs_001466,14000005236,1,1067,560,231.74700928,6.4008,225.34620927999998
obs_001467,CX068,1,944,383,301.18774414,41.4528,259.73494414
obs_001468,47000011048,1,1010,760,280.82879639,1.9812,278.84759639
obs_001469,5104791,1,781,1176,246.81593323,5.499986961364747,241.31594626863526
obs_001470,4910255,1,851,1055,422.78833008,0.0,422.78833008
obs_001471,WL696,1,766,292,335.09310913,4.8768,330.21630913
obs_001472,25000005392,1,982,756,295.80209351,25.6032,270.19889351
obs_001473,14000009479,1,1076,559,225.30882263,5.486400000000001,219.82242263
obs_001474,75000005527,1,1095,616,260.41769409,3.9624,256.45529409
obs_001475,4112233,1,947,959,269.0652771,9.099978268432618,259.9652988315674
obs_001476,67000003000,1,846,614,348.159729,10.668000000000001,337.491729
obs_001477,794598,1,1123,971,362.13977051,5.7912,356.34857051
obs_001478,139835,1,1214,727,252.44476318,8.2296,244.21516318
obs_001479,35000002086,1,803,780,196.72940063,4.572,192.15740062999998
obs_001480,05000006168,1,745,629,178.63693237,6.4008,172.23613237
obs_001481,26000007909,1,865,705,213.06642151,7.62,205.44642151
